record_type,domain,graph_id,family_id,family_name,node_id,node_name,node_slug,node_implementation_state,node_directory,support_tier,maturity_state,supported_profiles,evidence_class,node_package_shape,dependency_count,declared_artifact_file_count,artifact_file_count,status_count,statuses,verification_gate_count,verification_gate_types,failure_mode_count,direct_accuracy_threshold,explanation_required,transfer_required,retention_check_days,relationship_type,dependency_id,dependency_name,dependency_slug
dependency,social_studies,master_knowledge_graph,H,history_and_source_reasoning,H5B,thematic_historical_analysis_and_periodization_classification_and_organization,h5b-thematic-historical-analysis-and-periodization-classification-and-organization,drafted,h5b-thematic-historical-analysis-and-periodization-classification-and-organization,Incubation,Drafted,history-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,H5A,thematic_historical_analysis_and_periodization_foundations_and_examples,h5a-thematic-historical-analysis-and-periodization-foundations-and-examples
node,social_studies,master_knowledge_graph,H,history_and_source_reasoning,H5C,thematic_historical_analysis_and_periodization_explanation_and_application,h5c-thematic-historical-analysis-and-periodization-explanation-and-application,drafted,h5c-thematic-historical-analysis-and-periodization-explanation-and-application,Incubation,Drafted,history-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,H,history_and_source_reasoning,H5C,thematic_historical_analysis_and_periodization_explanation_and_application,h5c-thematic-historical-analysis-and-periodization-explanation-and-application,drafted,h5c-thematic-historical-analysis-and-periodization-explanation-and-application,Incubation,Drafted,history-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,H5B,thematic_historical_analysis_and_periodization_classification_and_organization,h5b-thematic-historical-analysis-and-periodization-classification-and-organization
node,social_studies,master_knowledge_graph,H,history_and_source_reasoning,H5D,thematic_historical_analysis_and_periodization_transfer_and_contextual_use,h5d-thematic-historical-analysis-and-periodization-transfer-and-contextual-use,drafted,h5d-thematic-historical-analysis-and-periodization-transfer-and-contextual-use,Incubation,Drafted,history-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,H,history_and_source_reasoning,H5D,thematic_historical_analysis_and_periodization_transfer_and_contextual_use,h5d-thematic-historical-analysis-and-periodization-transfer-and-contextual-use,drafted,h5d-thematic-historical-analysis-and-periodization-transfer-and-contextual-use,Incubation,Drafted,history-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,H5C,thematic_historical_analysis_and_periodization_explanation_and_application,h5c-thematic-historical-analysis-and-periodization-explanation-and-application
node,social_studies,master_knowledge_graph,H,history_and_source_reasoning,H6,historiography_public_history_and_capstone_argument,h6-historiography-public-history-and-capstone-argument,drafted,h6-historiography-public-history-and-capstone-argument,Incubation,Drafted,historiography-public-history-node-package,Synthetic,mastery-node-config,2,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,H,history_and_source_reasoning,H6,historiography_public_history_and_capstone_argument,h6-historiography-public-history-and-capstone-argument,drafted,h6-historiography-public-history-and-capstone-argument,Incubation,Drafted,historiography-public-history-node-package,Synthetic,mastery-node-config,2,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,H5,thematic_historical_analysis_and_periodization,h5-thematic-historical-analysis-and-periodization
dependency,social_studies,master_knowledge_graph,H,history_and_source_reasoning,H6,historiography_public_history_and_capstone_argument,h6-historiography-public-history-and-capstone-argument,drafted,h6-historiography-public-history-and-capstone-argument,Incubation,Drafted,historiography-public-history-node-package,Synthetic,mastery-node-config,2,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q6,synthesis_argument_and_public_communication,q6-synthesis-argument-and-public-communication
node,social_studies,master_knowledge_graph,H,history_and_source_reasoning,H6A,historiography_public_history_and_capstone_argument_foundations_and_examples,h6a-historiography-public-history-and-capstone-argument-foundations-and-examples,drafted,h6a-historiography-public-history-and-capstone-argument-foundations-and-examples,Incubation,Drafted,history-decomposition-node-package,Synthetic,mastery-node-config,0,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
node,social_studies,master_knowledge_graph,H,history_and_source_reasoning,H6B,historiography_public_history_and_capstone_argument_classification_and_organization,h6b-historiography-public-history-and-capstone-argument-classification-and-organization,drafted,h6b-historiography-public-history-and-capstone-argument-classification-and-organization,Incubation,Drafted,history-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,H,history_and_source_reasoning,H6B,historiography_public_history_and_capstone_argument_classification_and_organization,h6b-historiography-public-history-and-capstone-argument-classification-and-organization,drafted,h6b-historiography-public-history-and-capstone-argument-classification-and-organization,Incubation,Drafted,history-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,H6A,historiography_public_history_and_capstone_argument_foundations_and_examples,h6a-historiography-public-history-and-capstone-argument-foundations-and-examples
node,social_studies,master_knowledge_graph,H,history_and_source_reasoning,H6C,historiography_public_history_and_capstone_argument_explanation_and_application,h6c-historiography-public-history-and-capstone-argument-explanation-and-application,drafted,h6c-historiography-public-history-and-capstone-argument-explanation-and-application,Incubation,Drafted,history-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,H,history_and_source_reasoning,H6C,historiography_public_history_and_capstone_argument_explanation_and_application,h6c-historiography-public-history-and-capstone-argument-explanation-and-application,drafted,h6c-historiography-public-history-and-capstone-argument-explanation-and-application,Incubation,Drafted,history-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,H6B,historiography_public_history_and_capstone_argument_classification_and_organization,h6b-historiography-public-history-and-capstone-argument-classification-and-organization
node,social_studies,master_knowledge_graph,H,history_and_source_reasoning,H6D,historiography_public_history_and_capstone_argument_transfer_and_contextual_use,h6d-historiography-public-history-and-capstone-argument-transfer-and-contextual-use,drafted,h6d-historiography-public-history-and-capstone-argument-transfer-and-contextual-use,Incubation,Drafted,history-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,H,history_and_source_reasoning,H6D,historiography_public_history_and_capstone_argument_transfer_and_contextual_use,h6d-historiography-public-history-and-capstone-argument-transfer-and-contextual-use,drafted,h6d-historiography-public-history-and-capstone-argument-transfer-and-contextual-use,Incubation,Drafted,history-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,H6C,historiography_public_history_and_capstone_argument_explanation_and_application,h6c-historiography-public-history-and-capstone-argument-explanation-and-application
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q1,observe_describe_and_question,q1-observe-describe-and-question,drafted,q1-observe-describe-and-question,Incubation,Drafted,inquiry-entry-node-package,Synthetic,mastery-node-config,0,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q1A,observe_describe_and_question_foundations_and_examples,q1a-observe-describe-and-question-foundations-and-examples,drafted,q1a-observe-describe-and-question-foundations-and-examples,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,0,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q1B,observe_describe_and_question_classification_and_organization,q1b-observe-describe-and-question-classification-and-organization,drafted,q1b-observe-describe-and-question-classification-and-organization,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q1B,observe_describe_and_question_classification_and_organization,q1b-observe-describe-and-question-classification-and-organization,drafted,q1b-observe-describe-and-question-classification-and-organization,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q1A,observe_describe_and_question_foundations_and_examples,q1a-observe-describe-and-question-foundations-and-examples
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q1C,observe_describe_and_question_explanation_and_application,q1c-observe-describe-and-question-explanation-and-application,drafted,q1c-observe-describe-and-question-explanation-and-application,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q1C,observe_describe_and_question_explanation_and_application,q1c-observe-describe-and-question-explanation-and-application,drafted,q1c-observe-describe-and-question-explanation-and-application,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q1B,observe_describe_and_question_classification_and_organization,q1b-observe-describe-and-question-classification-and-organization
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q1D,observe_describe_and_question_transfer_and_contextual_use,q1d-observe-describe-and-question-transfer-and-contextual-use,drafted,q1d-observe-describe-and-question-transfer-and-contextual-use,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q1D,observe_describe_and_question_transfer_and_contextual_use,q1d-observe-describe-and-question-transfer-and-contextual-use,drafted,q1d-observe-describe-and-question-transfer-and-contextual-use,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q1C,observe_describe_and_question_explanation_and_application,q1c-observe-describe-and-question-explanation-and-application
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q2,compare_classify_and_sequence_evidence,q2-compare-classify-and-sequence-evidence,drafted,q2-compare-classify-and-sequence-evidence,Incubation,Drafted,inquiry-entry-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q2,compare_classify_and_sequence_evidence,q2-compare-classify-and-sequence-evidence,drafted,q2-compare-classify-and-sequence-evidence,Incubation,Drafted,inquiry-entry-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q1,observe_describe_and_question,q1-observe-describe-and-question
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q2A,compare_classify_and_sequence_evidence_foundations_and_examples,q2a-compare-classify-and-sequence-evidence-foundations-and-examples,drafted,q2a-compare-classify-and-sequence-evidence-foundations-and-examples,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,0,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q2B,compare_classify_and_sequence_evidence_classification_and_organization,q2b-compare-classify-and-sequence-evidence-classification-and-organization,drafted,q2b-compare-classify-and-sequence-evidence-classification-and-organization,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q2B,compare_classify_and_sequence_evidence_classification_and_organization,q2b-compare-classify-and-sequence-evidence-classification-and-organization,drafted,q2b-compare-classify-and-sequence-evidence-classification-and-organization,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q2A,compare_classify_and_sequence_evidence_foundations_and_examples,q2a-compare-classify-and-sequence-evidence-foundations-and-examples
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q2C,compare_classify_and_sequence_evidence_explanation_and_application,q2c-compare-classify-and-sequence-evidence-explanation-and-application,drafted,q2c-compare-classify-and-sequence-evidence-explanation-and-application,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q2C,compare_classify_and_sequence_evidence_explanation_and_application,q2c-compare-classify-and-sequence-evidence-explanation-and-application,drafted,q2c-compare-classify-and-sequence-evidence-explanation-and-application,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q2B,compare_classify_and_sequence_evidence_classification_and_organization,q2b-compare-classify-and-sequence-evidence-classification-and-organization
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q2D,compare_classify_and_sequence_evidence_transfer_and_contextual_use,q2d-compare-classify-and-sequence-evidence-transfer-and-contextual-use,drafted,q2d-compare-classify-and-sequence-evidence-transfer-and-contextual-use,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q2D,compare_classify_and_sequence_evidence_transfer_and_contextual_use,q2d-compare-classify-and-sequence-evidence-transfer-and-contextual-use,drafted,q2d-compare-classify-and-sequence-evidence-transfer-and-contextual-use,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q2C,compare_classify_and_sequence_evidence_explanation_and_application,q2c-compare-classify-and-sequence-evidence-explanation-and-application
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q3,supported_explanation_from_evidence,q3-supported-explanation-from-evidence,drafted,q3-supported-explanation-from-evidence,Incubation,Drafted,social-studies-explanation-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q3,supported_explanation_from_evidence,q3-supported-explanation-from-evidence,drafted,q3-supported-explanation-from-evidence,Incubation,Drafted,social-studies-explanation-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q2,compare_classify_and_sequence_evidence,q2-compare-classify-and-sequence-evidence
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q3A,supported_explanation_from_evidence_foundations_and_examples,q3a-supported-explanation-from-evidence-foundations-and-examples,drafted,q3a-supported-explanation-from-evidence-foundations-and-examples,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,0,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q3B,supported_explanation_from_evidence_classification_and_organization,q3b-supported-explanation-from-evidence-classification-and-organization,drafted,q3b-supported-explanation-from-evidence-classification-and-organization,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q3B,supported_explanation_from_evidence_classification_and_organization,q3b-supported-explanation-from-evidence-classification-and-organization,drafted,q3b-supported-explanation-from-evidence-classification-and-organization,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q3A,supported_explanation_from_evidence_foundations_and_examples,q3a-supported-explanation-from-evidence-foundations-and-examples
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q3C,supported_explanation_from_evidence_explanation_and_application,q3c-supported-explanation-from-evidence-explanation-and-application,drafted,q3c-supported-explanation-from-evidence-explanation-and-application,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q3C,supported_explanation_from_evidence_explanation_and_application,q3c-supported-explanation-from-evidence-explanation-and-application,drafted,q3c-supported-explanation-from-evidence-explanation-and-application,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q3B,supported_explanation_from_evidence_classification_and_organization,q3b-supported-explanation-from-evidence-classification-and-organization
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q3D,supported_explanation_from_evidence_transfer_and_contextual_use,q3d-supported-explanation-from-evidence-transfer-and-contextual-use,drafted,q3d-supported-explanation-from-evidence-transfer-and-contextual-use,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q3D,supported_explanation_from_evidence_transfer_and_contextual_use,q3d-supported-explanation-from-evidence-transfer-and-contextual-use,drafted,q3d-supported-explanation-from-evidence-transfer-and-contextual-use,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q3C,supported_explanation_from_evidence_explanation_and_application,q3c-supported-explanation-from-evidence-explanation-and-application
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q4,investigation_design_representation_and_data_use,q4-investigation-design-representation-and-data-use,drafted,q4-investigation-design-representation-and-data-use,Incubation,Drafted,social-studies-investigation-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q4,investigation_design_representation_and_data_use,q4-investigation-design-representation-and-data-use,drafted,q4-investigation-design-representation-and-data-use,Incubation,Drafted,social-studies-investigation-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q3,supported_explanation_from_evidence,q3-supported-explanation-from-evidence
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q4A,investigation_design_representation_and_data_use_foundations_and_examples,q4a-investigation-design-representation-and-data-use-foundations-and-examples,drafted,q4a-investigation-design-representation-and-data-use-foundations-and-examples,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,0,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q4B,investigation_design_representation_and_data_use_classification_and_organization,q4b-investigation-design-representation-and-data-use-classification-and-organization,drafted,q4b-investigation-design-representation-and-data-use-classification-and-organization,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q4B,investigation_design_representation_and_data_use_classification_and_organization,q4b-investigation-design-representation-and-data-use-classification-and-organization,drafted,q4b-investigation-design-representation-and-data-use-classification-and-organization,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q4A,investigation_design_representation_and_data_use_foundations_and_examples,q4a-investigation-design-representation-and-data-use-foundations-and-examples
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q4C,investigation_design_representation_and_data_use_explanation_and_application,q4c-investigation-design-representation-and-data-use-explanation-and-application,drafted,q4c-investigation-design-representation-and-data-use-explanation-and-application,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q4C,investigation_design_representation_and_data_use_explanation_and_application,q4c-investigation-design-representation-and-data-use-explanation-and-application,drafted,q4c-investigation-design-representation-and-data-use-explanation-and-application,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q4B,investigation_design_representation_and_data_use_classification_and_organization,q4b-investigation-design-representation-and-data-use-classification-and-organization
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q4D,investigation_design_representation_and_data_use_transfer_and_contextual_use,q4d-investigation-design-representation-and-data-use-transfer-and-contextual-use,drafted,q4d-investigation-design-representation-and-data-use-transfer-and-contextual-use,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q4D,investigation_design_representation_and_data_use_transfer_and_contextual_use,q4d-investigation-design-representation-and-data-use-transfer-and-contextual-use,drafted,q4d-investigation-design-representation-and-data-use-transfer-and-contextual-use,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q4C,investigation_design_representation_and_data_use_explanation_and_application,q4c-investigation-design-representation-and-data-use-explanation-and-application
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q5,evaluation_of_sources_models_and_claims,q5-evaluation-of-sources-models-and-claims,drafted,q5-evaluation-of-sources-models-and-claims,Incubation,Drafted,social-studies-evaluation-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q5,evaluation_of_sources_models_and_claims,q5-evaluation-of-sources-models-and-claims,drafted,q5-evaluation-of-sources-models-and-claims,Incubation,Drafted,social-studies-evaluation-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q4,investigation_design_representation_and_data_use,q4-investigation-design-representation-and-data-use
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q5A,evaluation_of_sources_models_and_claims_foundations_and_examples,q5a-evaluation-of-sources-models-and-claims-foundations-and-examples,drafted,q5a-evaluation-of-sources-models-and-claims-foundations-and-examples,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,0,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q5B,evaluation_of_sources_models_and_claims_classification_and_organization,q5b-evaluation-of-sources-models-and-claims-classification-and-organization,drafted,q5b-evaluation-of-sources-models-and-claims-classification-and-organization,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q5B,evaluation_of_sources_models_and_claims_classification_and_organization,q5b-evaluation-of-sources-models-and-claims-classification-and-organization,drafted,q5b-evaluation-of-sources-models-and-claims-classification-and-organization,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q5A,evaluation_of_sources_models_and_claims_foundations_and_examples,q5a-evaluation-of-sources-models-and-claims-foundations-and-examples
node,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q5C,evaluation_of_sources_models_and_claims_explanation_and_application,q5c-evaluation-of-sources-models-and-claims-explanation-and-application,drafted,q5c-evaluation-of-sources-models-and-claims-explanation-and-application,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,,,,
dependency,social_studies,master_knowledge_graph,Q,inquiry_evidence_and_discourse,Q5C,evaluation_of_sources_models_and_claims_explanation_and_application,q5c-evaluation-of-sources-models-and-claims-explanation-and-application,drafted,q5c-evaluation-of-sources-models-and-claims-explanation-and-application,Incubation,Drafted,inquiry-decomposition-node-package,Synthetic,mastery-node-config,1,0,15,5,blocked|emerging|provisional|secure|unstable,4,direct_performance|meaning|transfer|retention,4,0.85,true,true,14,DEPENDS_ON,Q5B,evaluation_of_sources_models_and_claims_classification_and_organization,q5b-evaluation-of-sources-models-and-claims-classification-and-organization
