record_type,domain,graph_id,family_id,family_name,node_id,node_name,node_slug,node_implementation_state,node_directory,support_tier,maturity_state,supported_profiles,evidence_class,node_package_shape,dependency_count,declared_artifact_file_count,artifact_file_count,status_count,statuses,verification_gate_count,verification_gate_types,failure_mode_count,direct_accuracy_threshold,explanation_required,transfer_required,retention_check_days,relationship_type,dependency_id,dependency_name,dependency_slug
dependency,mathematics,master_knowledge_graph,J,rational_number_operations_and_middle_school_computation,J5,percent_change_discount_tax_and_markup,j5-percent-change-discount-tax-and-markup,implemented,j5-percent-change-discount-tax-and-markup,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,M14,unit_conversion_within_measurement_systems,m14-unit-conversion-within-measurement-systems
node,mathematics,master_knowledge_graph,J,rational_number_operations_and_middle_school_computation,J6,proportional_application_and_scale_modeling,j6-proportional-application-and-scale-modeling,implemented,j6-proportional-application-and-scale-modeling,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,J,rational_number_operations_and_middle_school_computation,J6,proportional_application_and_scale_modeling,j6-proportional-application-and-scale-modeling,implemented,j6-proportional-application-and-scale-modeling,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,Q3,proportional_relationships,q3-proportional-relationships
dependency,mathematics,master_knowledge_graph,J,rational_number_operations_and_middle_school_computation,J6,proportional_application_and_scale_modeling,j6-proportional-application-and-scale-modeling,implemented,j6-proportional-application-and-scale-modeling,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,J5,percent_change_discount_tax_and_markup,j5-percent-change-discount-tax-and-markup
dependency,mathematics,master_knowledge_graph,J,rational_number_operations_and_middle_school_computation,J6,proportional_application_and_scale_modeling,j6-proportional-application-and-scale-modeling,implemented,j6-proportional-application-and-scale-modeling,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,M14,unit_conversion_within_measurement_systems,m14-unit-conversion-within-measurement-systems
node,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K1,variable_relationships_and_independent_dependent_quantities,k1-variable-relationships-and-independent-dependent-quantities,implemented,k1-variable-relationships-and-independent-dependent-quantities,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K1,variable_relationships_and_independent_dependent_quantities,k1-variable-relationships-and-independent-dependent-quantities,implemented,k1-variable-relationships-and-independent-dependent-quantities,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,A1,variable_expressions_and_substitution,a1-variable-expressions-and-substitution
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K1,variable_relationships_and_independent_dependent_quantities,k1-variable-relationships-and-independent-dependent-quantities,implemented,k1-variable-relationships-and-independent-dependent-quantities,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,A5,linear_relationship_tables_and_graphs,a5-linear-relationship-tables-and-graphs
node,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K2,function_as_input_output_rule,k2-function-as-input-output-rule,implemented,k2-function-as-input-output-rule,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K2,function_as_input_output_rule,k2-function-as-input-output-rule,implemented,k2-function-as-input-output-rule,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,K1,variable_relationships_and_independent_dependent_quantities,k1-variable-relationships-and-independent-dependent-quantities
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K2,function_as_input_output_rule,k2-function-as-input-output-rule,implemented,k2-function-as-input-output-rule,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,A5,linear_relationship_tables_and_graphs,a5-linear-relationship-tables-and-graphs
node,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K3,slope_rate_of_change_and_linear_growth,k3-slope-rate-of-change-and-linear-growth,implemented,k3-slope-rate-of-change-and-linear-growth,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K3,slope_rate_of_change_and_linear_growth,k3-slope-rate-of-change-and-linear-growth,implemented,k3-slope-rate-of-change-and-linear-growth,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,K2,function_as_input_output_rule,k2-function-as-input-output-rule
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K3,slope_rate_of_change_and_linear_growth,k3-slope-rate-of-change-and-linear-growth,implemented,k3-slope-rate-of-change-and-linear-growth,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,Q3,proportional_relationships,q3-proportional-relationships
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K3,slope_rate_of_change_and_linear_growth,k3-slope-rate-of-change-and-linear-growth,implemented,k3-slope-rate-of-change-and-linear-growth,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,S1,signed_number_meaning,s1-signed-number-meaning
node,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K4,linear_equations_in_two_variables,k4-linear-equations-in-two-variables,implemented,k4-linear-equations-in-two-variables,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K4,linear_equations_in_two_variables,k4-linear-equations-in-two-variables,implemented,k4-linear-equations-in-two-variables,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,K2,function_as_input_output_rule,k2-function-as-input-output-rule
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K4,linear_equations_in_two_variables,k4-linear-equations-in-two-variables,implemented,k4-linear-equations-in-two-variables,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,K3,slope_rate_of_change_and_linear_growth,k3-slope-rate-of-change-and-linear-growth
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K4,linear_equations_in_two_variables,k4-linear-equations-in-two-variables,implemented,k4-linear-equations-in-two-variables,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,A2,distributive_reasoning_and_combining_like_terms,a2-distributive-reasoning-and-combining-like-terms
node,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K5,linear_functions_multiple_representations,k5-linear-functions-multiple-representations,implemented,k5-linear-functions-multiple-representations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K5,linear_functions_multiple_representations,k5-linear-functions-multiple-representations,implemented,k5-linear-functions-multiple-representations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,K3,slope_rate_of_change_and_linear_growth,k3-slope-rate-of-change-and-linear-growth
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K5,linear_functions_multiple_representations,k5-linear-functions-multiple-representations,implemented,k5-linear-functions-multiple-representations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,K4,linear_equations_in_two_variables,k4-linear-equations-in-two-variables
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K5,linear_functions_multiple_representations,k5-linear-functions-multiple-representations,implemented,k5-linear-functions-multiple-representations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,A5,linear_relationship_tables_and_graphs,a5-linear-relationship-tables-and-graphs
node,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K6,systems_of_linear_equations_and_inequalities,k6-systems-of-linear-equations-and-inequalities,implemented,k6-systems-of-linear-equations-and-inequalities,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K6,systems_of_linear_equations_and_inequalities,k6-systems-of-linear-equations-and-inequalities,implemented,k6-systems-of-linear-equations-and-inequalities,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,K4,linear_equations_in_two_variables,k4-linear-equations-in-two-variables
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K6,systems_of_linear_equations_and_inequalities,k6-systems-of-linear-equations-and-inequalities,implemented,k6-systems-of-linear-equations-and-inequalities,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,K5,linear_functions_multiple_representations,k5-linear-functions-multiple-representations
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K6,systems_of_linear_equations_and_inequalities,k6-systems-of-linear-equations-and-inequalities,implemented,k6-systems-of-linear-equations-and-inequalities,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,A3,inequalities_and_solution_sets,a3-inequalities-and-solution-sets
node,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K7,quadratic_foundations,k7-quadratic-foundations,implemented,k7-quadratic-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K7,quadratic_foundations,k7-quadratic-foundations,implemented,k7-quadratic-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,A2,distributive_reasoning_and_combining_like_terms,a2-distributive-reasoning-and-combining-like-terms
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K7,quadratic_foundations,k7-quadratic-foundations,implemented,k7-quadratic-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,K2,function_as_input_output_rule,k2-function-as-input-output-rule
dependency,mathematics,master_knowledge_graph,K,functions_and_secondary_linear_algebra,K7,quadratic_foundations,k7-quadratic-foundations,implemented,k7-quadratic-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,T1,arrays_and_rectangular_structures,t1-arrays-and-rectangular-structures
node,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H1,transformations_and_coordinate_symmetry,h1-transformations-and-coordinate-symmetry,implemented,h1-rigid-transformations-and-congruence,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H1,transformations_and_coordinate_symmetry,h1-transformations-and-coordinate-symmetry,implemented,h1-rigid-transformations-and-congruence,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,A4,coordinate_plane_and_ordered_pairs,a4-coordinate-plane-and-ordered-pairs
dependency,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H1,transformations_and_coordinate_symmetry,h1-transformations-and-coordinate-symmetry,implemented,h1-rigid-transformations-and-congruence,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,G5,symmetry_and_equal_part_visual_reasoning,g5-symmetry-and-equal-part-visual-reasoning
dependency,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H1,transformations_and_coordinate_symmetry,h1-transformations-and-coordinate-symmetry,implemented,h1-rigid-transformations-and-congruence,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,G6,polygon_attributes_and_hierarchy,g6-polygon-attributes-and-hierarchy
node,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H2,congruence_and_similarity_via_transformations,h2-congruence-and-similarity-via-transformations,implemented,h2-congruence-and-similarity-via-transformations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H2,congruence_and_similarity_via_transformations,h2-congruence-and-similarity-via-transformations,implemented,h2-congruence-and-similarity-via-transformations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,H1,transformations_and_coordinate_symmetry,h1-transformations-and-coordinate-symmetry
dependency,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H2,congruence_and_similarity_via_transformations,h2-congruence-and-similarity-via-transformations,implemented,h2-congruence-and-similarity-via-transformations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,Q3,proportional_relationships,q3-proportional-relationships
dependency,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H2,congruence_and_similarity_via_transformations,h2-congruence-and-similarity-via-transformations,implemented,h2-congruence-and-similarity-via-transformations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,G7,angle_concept_and_turn_measure,g7-angle-concept-and-turn-measure
node,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H3,proof_structure_and_geometric_argument,h3-proof-structure-and-geometric-argument,implemented,h3-proof-structure-and-geometric-argument,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H3,proof_structure_and_geometric_argument,h3-proof-structure-and-geometric-argument,implemented,h3-proof-structure-and-geometric-argument,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,H2,congruence_and_similarity_via_transformations,h2-congruence-and-similarity-via-transformations
dependency,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H3,proof_structure_and_geometric_argument,h3-proof-structure-and-geometric-argument,implemented,h3-proof-structure-and-geometric-argument,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,A2,distributive_reasoning_and_combining_like_terms,a2-distributive-reasoning-and-combining-like-terms
dependency,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H3,proof_structure_and_geometric_argument,h3-proof-structure-and-geometric-argument,implemented,h3-proof-structure-and-geometric-argument,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,P4,rule_language_and_structure_noticing,p4-rule-language-and-structure-noticing
node,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H4,right_triangle_trigonometric_ratio_foundations,h4-right-triangle-trigonometric-ratio-foundations,implemented,h4-right-triangle-trigonometric-ratio-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H4,right_triangle_trigonometric_ratio_foundations,h4-right-triangle-trigonometric-ratio-foundations,implemented,h4-right-triangle-trigonometric-ratio-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,H2,congruence_and_similarity_via_transformations,h2-congruence-and-similarity-via-transformations
dependency,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H4,right_triangle_trigonometric_ratio_foundations,h4-right-triangle-trigonometric-ratio-foundations,implemented,h4-right-triangle-trigonometric-ratio-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,G7,angle_concept_and_turn_measure,g7-angle-concept-and-turn-measure
dependency,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H4,right_triangle_trigonometric_ratio_foundations,h4-right-triangle-trigonometric-ratio-foundations,implemented,h4-right-triangle-trigonometric-ratio-foundations,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,Q3,proportional_relationships,q3-proportional-relationships
node,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H5,circles_measurement_and_coordinate_geometry,h5-circles-measurement-and-coordinate-geometry,implemented,h5-circles-measurement-and-coordinate-geometry,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H5,circles_measurement_and_coordinate_geometry,h5-circles-measurement-and-coordinate-geometry,implemented,h5-circles-measurement-and-coordinate-geometry,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,H2,congruence_and_similarity_via_transformations,h2-congruence-and-similarity-via-transformations
dependency,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H5,circles_measurement_and_coordinate_geometry,h5-circles-measurement-and-coordinate-geometry,implemented,h5-circles-measurement-and-coordinate-geometry,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,A4,coordinate_plane_and_ordered_pairs,a4-coordinate-plane-and-ordered-pairs
dependency,mathematics,master_knowledge_graph,H,secondary_geometry_transformations_and_proof,H5,circles_measurement_and_coordinate_geometry,h5-circles-measurement-and-coordinate-geometry,implemented,h5-circles-measurement-and-coordinate-geometry,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,M14,unit_conversion_within_measurement_systems,m14-unit-conversion-within-measurement-systems
node,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W1,statistical_distributions_and_variability,w1-statistical-distributions-and-variability,implemented,w1-statistical-distributions-and-variability,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W1,statistical_distributions_and_variability,w1-statistical-distributions-and-variability,implemented,w1-statistical-distributions-and-variability,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,D6,line_plots_and_measurement_data,d6-line-plots-and-measurement-data
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W1,statistical_distributions_and_variability,w1-statistical-distributions-and-variability,implemented,w1-statistical-distributions-and-variability,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,Y4,fraction_benchmark_estimation,y4-fraction-benchmark-estimation
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W1,statistical_distributions_and_variability,w1-statistical-distributions-and-variability,implemented,w1-statistical-distributions-and-variability,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,V2,compare_and_order_multidigit_numbers,v2-compare-and-order-multidigit-numbers
node,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W2,bivariate_data_and_linear_association,w2-bivariate-data-and-linear-association,implemented,w2-bivariate-data-and-linear-association,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W2,bivariate_data_and_linear_association,w2-bivariate-data-and-linear-association,implemented,w2-bivariate-data-and-linear-association,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,W1,statistical_distributions_and_variability,w1-statistical-distributions-and-variability
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W2,bivariate_data_and_linear_association,w2-bivariate-data-and-linear-association,implemented,w2-bivariate-data-and-linear-association,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,A5,linear_relationship_tables_and_graphs,a5-linear-relationship-tables-and-graphs
node,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W3,sampling_inference_and_study_design,w3-sampling-inference-and-study-design,implemented,w3-sampling-inference-and-study-design,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W3,sampling_inference_and_study_design,w3-sampling-inference-and-study-design,implemented,w3-sampling-inference-and-study-design,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,W1,statistical_distributions_and_variability,w1-statistical-distributions-and-variability
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W3,sampling_inference_and_study_design,w3-sampling-inference-and-study-design,implemented,w3-sampling-inference-and-study-design,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,D5,scaled_bar_graphs_and_numerical_data,d5-scaled-bar-graphs-and-numerical-data
node,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W4,probability_models_and_compound_events,w4-probability-models-and-compound-events,implemented,w4-probability-models-and-compound-events,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W4,probability_models_and_compound_events,w4-probability-models-and-compound-events,implemented,w4-probability-models-and-compound-events,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,D6,line_plots_and_measurement_data,d6-line-plots-and-measurement-data
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W4,probability_models_and_compound_events,w4-probability-models-and-compound-events,implemented,w4-probability-models-and-compound-events,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,F2,equivalent_fractions,f2-equivalent-fractions
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W4,probability_models_and_compound_events,w4-probability-models-and-compound-events,implemented,w4-probability-models-and-compound-events,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,Q1,ratio_as_multiplicative_comparison,q1-ratio-as-multiplicative-comparison
node,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W5,sampling_distributions,w5-sampling-distributions,implemented,w5-sampling-distributions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W5,sampling_distributions,w5-sampling-distributions,implemented,w5-sampling-distributions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,W1,statistical_distributions_and_variability,w1-statistical-distributions-and-variability
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W5,sampling_distributions,w5-sampling-distributions,implemented,w5-sampling-distributions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,W4,probability_models_and_compound_events,w4-probability-models-and-compound-events
node,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W6,inference_for_proportions,w6-inference-for-proportions,implemented,w6-inference-for-proportions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W6,inference_for_proportions,w6-inference-for-proportions,implemented,w6-inference-for-proportions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,W5,sampling_distributions,w5-sampling-distributions
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W6,inference_for_proportions,w6-inference-for-proportions,implemented,w6-inference-for-proportions,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,W3,sampling_inference_and_study_design,w3-sampling-inference-and-study-design
node,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W7,inference_for_means,w7-inference-for-means,implemented,w7-inference-for-means,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W7,inference_for_means,w7-inference-for-means,implemented,w7-inference-for-means,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,W5,sampling_distributions,w5-sampling-distributions
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W7,inference_for_means,w7-inference-for-means,implemented,w7-inference-for-means,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,W3,sampling_inference_and_study_design,w3-sampling-inference-and-study-design
node,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W8,chi_square_reasoning,w8-chi-square-reasoning,implemented,w8-chi-square-reasoning,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W8,chi_square_reasoning,w8-chi-square-reasoning,implemented,w8-chi-square-reasoning,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,W4,probability_models_and_compound_events,w4-probability-models-and-compound-events
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W8,chi_square_reasoning,w8-chi-square-reasoning,implemented,w8-chi-square-reasoning,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,2,13,14,0,,0,,0,,,,,DEPENDS_ON,W3,sampling_inference_and_study_design,w3-sampling-inference-and-study-design
node,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W9,inference_for_regression_slope,w9-inference-for-regression-slope,implemented,w9-inference-for-regression-slope,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,,,,
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W9,inference_for_regression_slope,w9-inference-for-regression-slope,implemented,w9-inference-for-regression-slope,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,W2,bivariate_data_and_linear_association,w2-bivariate-data-and-linear-association
dependency,mathematics,master_knowledge_graph,W,secondary_statistics_and_probability,W9,inference_for_regression_slope,w9-inference-for-regression-slope,implemented,w9-inference-for-regression-slope,Core release,Drafted,upstream-readiness-node-package,,artifact-index-config,3,13,14,0,,0,,0,,,,,DEPENDS_ON,W5,sampling_distributions,w5-sampling-distributions
